"","expt","n","Year","Date","DN","Site","PlantType","Tissue","OI","Sample","Sample2","nomatch","Bag","Pump","End","NumFlrs","NumBuds","NumLeaf","PumpID","SoilVWC","SoilDepth","Comments","Collector","LeafDryWtGrams","n.f","Filename","Lead","Year.f","Expt","Temp","PlantType.f","Type","Sample.f","nomatch.f","DNLeaf","SampleDate_text","SampleDate_format","RunDate_text","RunDate","GCOrder","vial","lost","chamber","plant","Equil","Duration","location_time","Temp.f","Total","Pump_datehour","year","time","mean_temp_C_control","mean_temp_C_OTC","mean_intensity_lux_control","mean_intensity_lux_OTC","OTC_diff_C","OTC_diff_lux","mean_temp_C_treatment"
"327","otc",NA,2021,2021-07-26,"night","SC","ten","flower","out",NA,NA,NA,20:26:00,20:56:00,21:11:00,1,0,NA,"DRC5",15.3,NA,"to the left of HX188, white flag left near it","DH",NA,NA,"SC_106_210727_8202021_13.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210727",NA,8202021,NA,13,106,NA,"XH","noname",1800,900,NA,NA,2700,2021-07-26 21:00:00,2021,3,4.657,5.37328571428571,0,0,0.716285714285714,0,4.657
"328","otc",NA,2021,2021-07-26,"night","SC","ten","flower","out",NA,NA,NA,20:30:00,21:00:00,21:15:00,1,0,NA,"DRC4",12.4,NA,NA,"DH",NA,NA,"SC_108_210727_8202021_12.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210727",NA,8202021,NA,12,108,NA,"XC","187",1800,900,NA,NA,2700,2021-07-26 21:00:00,2021,3,4.657,5.37328571428571,0,0,0.716285714285714,0,4.657
"329","otc",NA,2021,2021-07-26,"night","SC","ten","flower","in",NA,NA,NA,20:32:00,21:02:00,21:17:00,1,0,NA,"DRC1",11.1,NA,NA,"DH",NA,NA,"SC_109_210727_8202021_11.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210727",NA,8202021,NA,11,109,NA,"C","207",1800,900,NA,NA,2700,2021-07-26 21:00:00,2021,3,4.657,5.37328571428571,0,0,0.716285714285714,0,5.37328571428571
"330","otc",NA,2021,2021-07-26,"night","SC","ten","flower","in",NA,NA,NA,20:40:00,21:10:00,21:25:00,1,0,NA,"DRC10",5.8,NA,"smudged data sheet - may not be correct","DH",NA,NA,"SC_107_210727_8202021_10.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210727",NA,8202021,NA,10,107,NA,"H","226",1800,900,NA,NA,2700,2021-07-26 21:00:00,2021,3,4.657,5.37328571428571,0,0,0.716285714285714,0,5.37328571428571
"331","otc",NA,2021,2021-07-26,"night","SC","ten","flower","in",NA,NA,NA,21:03:00,21:33:00,21:48:00,1,0,NA,"DRC1",20.6,NA,NA,"DH",NA,NA,"SC_110_210727_8202021_14.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210727",NA,8202021,NA,14,110,NA,"C","189",1800,900,NA,NA,2700,2021-07-26 22:00:00,2021,4,3.80483333333333,4.54542857142857,0,0,0.740595238095238,0,4.54542857142857
"332","otc",NA,2021,2021-07-26,"night","SC","ten","flower","out",NA,NA,NA,21:05:00,21:36:00,21:53:00,1,0,NA,"DRC5",16.3,NA,"pump fell out very briefly","DH",NA,NA,"SC_134_210727_8202021_17.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210727",NA,8202021,NA,17,134,NA,"XD","71",1860,1020,NA,NA,2880,2021-07-26 22:00:00,2021,4,3.80483333333333,4.54542857142857,0,0,0.740595238095238,0,3.80483333333333
"333","otc",NA,2021,2021-07-26,"night","SC","ten","flower","in",NA,NA,NA,21:20:00,21:50:00,22:05:00,1,0,NA,"DRC4",13.3,NA,NA,"DH",NA,NA,"SC_135_210727_8202021_16.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210727",NA,8202021,NA,16,135,NA,"D","12",1800,900,NA,NA,2700,2021-07-26 22:00:00,2021,4,3.80483333333333,4.54542857142857,0,0,0.740595238095238,0,4.54542857142857
"334","otc",NA,2021,2021-07-26,"night","SC","ten","flower","out",NA,NA,NA,21:22:00,21:52:00,22:09:00,1,0,NA,"DRC1",12.8,NA,"pump changed to CW1 at 20:02","DH",NA,NA,"SC_141_210727_8202021_15.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210727",NA,8202021,NA,15,141,NA,"XD","264",1800,1020,NA,NA,2820,2021-07-26 22:00:00,2021,4,3.80483333333333,4.54542857142857,0,0,0.740595238095238,0,3.80483333333333
"335","otc",NA,2021,2021-07-26,"night","SC","air","air","air",NA,NA,NA,21:34:00,22:04:00,22:19:00,1,0,NA,"DRC10",NA,NA,NA,"DH",NA,NA,"SC_142_210727_8202021_20.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210727",NA,8202021,NA,20,142,NA,"air","air",1800,900,NA,NA,2700,2021-07-26 22:00:00,2021,4,3.80483333333333,4.54542857142857,0,0,0.740595238095238,0,3.80483333333333
"336","otc",NA,2021,2021-07-26,"night","SC","ten","flower","in",NA,NA,NA,21:40:00,22:10:00,22:25:00,1,0,NA,"DRC4",9.6,NA,NA,"DH",NA,NA,"SC_143_210727_8202021_18.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210727",NA,8202021,NA,18,143,NA,"D","156",1800,900,NA,NA,2700,2021-07-26 22:00:00,2021,4,3.80483333333333,4.54542857142857,0,0,0.740595238095238,0,4.54542857142857
"337","otc",NA,2021,2021-07-26,"night","SC","ten","flower","in",NA,NA,NA,22:15:00,22:45:00,23:00:00,1,0,NA,"DRC10",10.6,NA,"redone because pump seemed low on battery.","DH",NA,NA,"SC_144_210727_8202021_19.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210727",NA,8202021,NA,19,144,NA,"C","189",1800,900,NA,NA,2700,2021-07-26 23:00:00,2021,5,3.234,3.972,0,0,0.738,0,3.972
"338","otc",NA,2021,2021-07-26,"night","SC","ten","flower","in",NA,NA,NA,19:46:00,20:16:00,20:31:00,1,0,NA,"DRC3",13.1,NA,NA,"JP",NA,NA,"SC_111_210727_8182021_09.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210727",NA,8182021,NA,9,111,NA,"B","294",1800,900,NA,NA,2700,2021-07-26 20:00:00,2021,2,5.2605,6.08328571428571,0,0,0.822785714285714,0,6.08328571428571
"339","otc",NA,2021,2021-07-26,"night","SC","ten","flower","in",NA,NA,NA,19:47:00,20:18:00,20:34:00,1,0,NA,"DRC8",10.4,NA,NA,"JP",NA,NA,"SC_112_210727_8182021_10.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210727",NA,8182021,NA,10,112,NA,"B","111",1860,960,NA,NA,2820,2021-07-26 20:00:00,2021,2,5.2605,6.08328571428571,0,0,0.822785714285714,0,6.08328571428571
"340","otc",NA,2021,2021-07-26,"night","SC","ten","flower","in",NA,NA,NA,19:48:00,20:20:00,20:35:00,1,0,NA,"JMP3",7.9,NA,NA,"JP",NA,NA,"SC_113_210727_8182021_11.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210727",NA,8182021,NA,11,113,NA,"B","238",1920,900,NA,NA,2820,2021-07-26 20:00:00,2021,2,5.2605,6.08328571428571,0,0,0.822785714285714,0,6.08328571428571
"341","otc",NA,2021,2021-07-26,"night","SC","ten","flower","out",NA,NA,NA,19:49:00,20:22:00,20:37:00,1,0,NA,"JMP2",16.9,NA,NA,"JP",NA,NA,"SC_114_210727_8182021_12.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210727",NA,8182021,NA,12,114,NA,"XB","193",1980,900,NA,NA,2880,2021-07-26 20:00:00,2021,2,5.2605,6.08328571428571,0,0,0.822785714285714,0,5.2605
"342","otc",NA,2021,2021-07-26,"night","SC","air","air","air",NA,NA,NA,20:14:00,20:46:00,21:03:00,NA,NA,NA,"DRC3",NA,NA,"next to sagebrush","JP",NA,NA,"SC_115_210727_8182021_13.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210727",NA,8182021,NA,13,115,NA,"XB","air",1920,1020,NA,NA,2940,2021-07-26 21:00:00,2021,3,4.657,5.37328571428571,0,0,0.716285714285714,0,4.657
"343","otc",NA,2021,2021-07-26,"night","SC","ten","flower","out",NA,NA,NA,20:16:00,20:47:00,21:03:00,1,0,NA,"JMP3",11.3,NA,NA,"JP",NA,NA,"SC_116_210727_8182021_14.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210727",NA,8182021,NA,14,116,NA,"XB","172",1860,960,NA,NA,2820,2021-07-26 21:00:00,2021,3,4.657,5.37328571428571,0,0,0.716285714285714,0,4.657
"344","otc",NA,2021,2021-07-26,"night","SC","ten","flower","out",NA,NA,NA,20:27:00,20:58:00,21:13:00,1,0,NA,"DRC8",11.3,NA,NA,"JP",NA,NA,"SC_117_210727_8182021_15.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210727",NA,8182021,NA,15,117,NA,"XA","191",1860,900,NA,NA,2760,2021-07-26 21:00:00,2021,3,4.657,5.37328571428571,0,0,0.716285714285714,0,4.657
"345","otc",NA,2021,2021-07-26,"night","SC","ten","flower","out",NA,NA,NA,20:29:00,20:59:00,21:14:00,1,0,NA,"JMP2",10.8,NA,NA,"JP",NA,NA,"SC_118_210727_8182021_16.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210727",NA,8182021,NA,16,118,NA,"XA","186",1800,900,NA,NA,2700,2021-07-26 21:00:00,2021,3,4.657,5.37328571428571,0,0,0.716285714285714,0,4.657
"346","otc",NA,2021,2021-07-26,"night","SC","ten","flower","in",NA,NA,NA,21:10:00,21:40:00,21:59:00,1,0,NA,"JMP2",6.8,NA,NA,"JP",NA,NA,"SC_119_210727_8182021_17.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210727",NA,8182021,NA,17,119,NA,"A","19",1800,1140,NA,NA,2940,2021-07-26 22:00:00,2021,4,3.80483333333333,4.54542857142857,0,0,0.740595238095238,0,4.54542857142857
"347","otc",NA,2021,2021-07-26,"night","SC","ten","flower","in",NA,NA,NA,21:12:00,21:42:00,21:59:00,1,0,NA,"DRC8",13.1,NA,NA,"JP",NA,NA,"SC_120_210727_8182021_18.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210727",NA,8182021,NA,18,120,NA,"A","120",1800,1020,NA,NA,2820,2021-07-26 22:00:00,2021,4,3.80483333333333,4.54542857142857,0,0,0.740595238095238,0,4.54542857142857
"348","otc",NA,2021,2021-07-26,"night","SC","ten","flower","in",NA,NA,NA,21:18:00,21:48:00,22:05:00,1,1,NA,"DRC3",14.7,NA,"flower fell off while pumping","JP",NA,NA,"SC_136_210727_8182021_19.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210727",NA,8182021,NA,19,136,NA,"E","6",1800,1020,NA,NA,2820,2021-07-26 22:00:00,2021,4,3.80483333333333,4.54542857142857,0,0,0.740595238095238,0,4.54542857142857
"349","otc",NA,2021,2021-07-26,"night","SC","ten","flower","in",NA,NA,NA,21:19:00,21:49:00,22:05:00,1,0,NA,"JMP3",16.1,NA,NA,"JP",NA,NA,"SC_137_210727_8182021_20.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210727",NA,8182021,NA,20,137,NA,"E","76",1800,960,NA,NA,2760,2021-07-26 22:00:00,2021,4,3.80483333333333,4.54542857142857,0,0,0.740595238095238,0,4.54542857142857
"350","otc",NA,2021,2021-07-26,"night","SC","ten","flower","out",NA,NA,NA,21:45:00,22:15:00,22:32:00,1,0,NA,"DRC8",19.5,NA,NA,"JP",NA,NA,"SC_138_210727_8202021_02.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210727",NA,8202021,NA,2,138,NA,"XE","27",1800,1020,NA,NA,2820,2021-07-26 22:00:00,2021,4,3.80483333333333,4.54542857142857,0,0,0.740595238095238,0,3.80483333333333
"351","otc",NA,2021,2021-07-26,"night","SC","ten","flower","in",NA,NA,NA,21:55:00,22:26:00,22:42:00,1,0,NA,"JMP3",14.7,NA,"sample #2 new flower","JP",NA,NA,"SC_139_210727_8202021_03.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210727",NA,8202021,NA,3,139,NA,"E","6",1860,960,NA,NA,2820,2021-07-26 22:00:00,2021,4,3.80483333333333,4.54542857142857,0,0,0.740595238095238,0,4.54542857142857
"352","otc",NA,2021,2021-07-26,"night","SC","air","air","air",NA,NA,NA,22:10:00,22:26:00,22:41:00,NA,NA,NA,"DRC3",NA,NA,NA,"JP",NA,NA,NA,NA,NA,"otc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149,NA,"XE","air",960,900,NA,NA,1860,2021-07-26 22:00:00,2021,4,3.80483333333333,4.54542857142857,0,0,0.740595238095238,0,3.80483333333333
"353","otc",NA,2021,2021-07-26,"night","SC","ten","flower","in",NA,NA,NA,19:45:00,20:15:00,20:30:00,1,0,NA,"CW1",13.1,NA,NA,"CW",NA,NA,"SC_121_210727_8182021_18.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210727",NA,8182021,NA,18,121,NA,"I","227",1800,900,NA,NA,2700,2021-07-26 20:00:00,2021,2,5.2605,6.08328571428571,0,0,0.822785714285714,0,6.08328571428571
"354","otc",NA,2021,2021-07-26,"night","SC","air","air","air",NA,NA,NA,19:47:00,20:17:00,20:32:00,NA,NA,NA,"DRC9",NA,NA,NA,"CW",NA,NA,"SC_122_210727_8182021_19.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210727",NA,8182021,NA,19,122,NA,"XI","air",1800,900,NA,NA,2700,2021-07-26 20:00:00,2021,2,5.2605,6.08328571428571,0,0,0.822785714285714,0,5.2605
"355","otc",NA,2021,2021-07-26,"night","SC","ten","flower","out",NA,NA,NA,19:49:00,20:19:00,20:34:00,1,0,NA,"DRC7",22,NA,"fell out while pumping.  Unknown duration","CW",NA,NA,"SC_123_210727_8182021_20.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210727",NA,8182021,NA,20,123,NA,"XI","139",1800,900,NA,NA,2700,2021-07-26 20:00:00,2021,2,5.2605,6.08328571428571,0,0,0.822785714285714,0,5.2605
"356","otc",NA,2021,2021-07-26,"night","SC","ten","flower","in",NA,NA,NA,19:52:00,20:22:00,20:37:00,1,0,NA,"CW2",18.2,NA,NA,"CW",NA,NA,"SC_124_210727_8182021_02.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210727",NA,8182021,NA,2,124,NA,"I","196",1800,900,NA,NA,2700,2021-07-26 20:00:00,2021,2,5.2605,6.08328571428571,0,0,0.822785714285714,0,6.08328571428571
"357","otc",NA,2021,2021-07-26,"night","SC","ten","flower","out",NA,NA,NA,20:08:00,20:38:00,20:53:00,1,0,NA,"CW1",13.7,NA,NA,"CW",NA,NA,"SC_125_210727_8182021_03.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210727",NA,8182021,NA,3,125,NA,"XI","185",1800,900,NA,NA,2700,2021-07-26 21:00:00,2021,3,4.657,5.37328571428571,0,0,0.716285714285714,0,4.657
"358","otc",NA,2021,2021-07-26,"night","SC","ten","flower","in",NA,NA,NA,20:34:00,21:04:00,21:19:00,1,0,NA,"DRC7",22,NA,"flower came off plant while pumping, but still in bag","CW",NA,NA,"SC_126_210727_redo_8202021_04.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210727",NA,8202021,NA,4,126,NA,"I","139",1800,900,NA,NA,2700,2021-07-26 21:00:00,2021,3,4.657,5.37328571428571,0,0,0.716285714285714,0,5.37328571428571
"359","otc",NA,2021,2021-07-26,"night","SC","ten","flower","in",NA,NA,NA,20:43:00,21:13:00,21:28:00,1,0,NA,"CW2",10.5,NA,"few flowers left.  Soil seemed recent gopher activity.","CW",NA,NA,"SC_127_210727_8182021_05.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210727",NA,8182021,NA,5,127,NA,"G","201",1800,900,NA,NA,2700,2021-07-26 21:00:00,2021,3,4.657,5.37328571428571,0,0,0.716285714285714,0,5.37328571428571
"360","otc",NA,2021,2021-07-26,"night","SC","ten","flower","out",NA,NA,NA,20:45:00,21:15:00,21:31:00,1,1,NA,"DRC9",20.1,NA,NA,"CW",NA,NA,"SC_129_210727_8182021_06.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210727",NA,8182021,NA,6,129,NA,"XG","5",1800,960,NA,NA,2760,2021-07-26 21:00:00,2021,3,4.657,5.37328571428571,0,0,0.716285714285714,0,4.657
"361","otc",NA,2021,2021-07-26,"night","SC","ten","flower","in",NA,NA,NA,20:58:00,21:27:00,21:42:00,1,0,NA,"CW1",14.5,NA,NA,"CW",NA,NA,"SC_130_210727_8182021_07.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210727",NA,8182021,NA,7,130,NA,"G","93",1740,900,NA,NA,2640,2021-07-26 21:00:00,2021,3,4.657,5.37328571428571,0,0,0.716285714285714,0,5.37328571428571
"362","otc",NA,2021,2021-07-26,"night","SC","ten","flower","out",NA,NA,NA,21:00:00,21:30:00,21:45:00,1,0,NA,NA,19.5,NA,NA,"CW",NA,NA,"SC_128_210727_8182021_08.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210727",NA,8182021,NA,8,128,NA,"XF","184",1800,900,NA,NA,2700,2021-07-26 22:00:00,2021,4,3.80483333333333,4.54542857142857,0,0,0.740595238095238,0,3.80483333333333
"363","otc",NA,2021,2021-07-26,"night","SC","ten","flower","in",NA,NA,NA,21:10:00,21:40:00,21:55:00,1,0,NA,"CW2",15.5,NA,"few flowers left","CW",NA,NA,"SC_132_210726_8102021_17.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210726",NA,8102021,NA,17,132,NA,"G","99",1800,900,NA,NA,2700,2021-07-26 22:00:00,2021,4,3.80483333333333,4.54542857142857,0,0,0.740595238095238,0,4.54542857142857
"364","otc",NA,2021,2021-07-26,"night","SC","ten","flower","out",NA,NA,NA,21:23:00,21:53:00,22:08:00,1,0,NA,"DRC9",17.9,NA,NA,"CW",NA,NA,"SC_131_210726_8102021_18.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210726",NA,8102021,NA,18,131,NA,"XF","221",1800,900,NA,NA,2700,2021-07-26 22:00:00,2021,4,3.80483333333333,4.54542857142857,0,0,0.740595238095238,0,3.80483333333333
"365","otc",NA,2021,2021-07-26,"night","SC","ten","flower","in",NA,NA,NA,21:33:00,22:03:00,22:18:00,1,0,NA,"CW2",14.6,NA,NA,"CW",NA,NA,"SC_133_210726_8102021_19.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210726",NA,8102021,NA,19,133,NA,"F","220",1800,900,NA,NA,2700,2021-07-26 22:00:00,2021,4,3.80483333333333,4.54542857142857,0,0,0.740595238095238,0,4.54542857142857
"366","otc",NA,2021,2021-07-26,"night","SC","ten","flower","in",NA,NA,NA,21:47:00,22:17:00,22:32:00,1,1,NA,"DRC7",12.8,NA,NA,"CW",NA,NA,NA,NA,NA,"otc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146,NA,"F","8",1800,900,NA,NA,2700,2021-07-26 22:00:00,2021,4,3.80483333333333,4.54542857142857,0,0,0.740595238095238,0,4.54542857142857
"367","otc",NA,2021,2021-07-26,"night","SC","air","air","air",NA,NA,NA,21:51:00,22:21:00,22:36:00,NA,NA,NA,"DRC9",NA,NA,NA,"CW",NA,NA,"SC_147_210726_8212021_08.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210726",NA,8212021,NA,8,147,NA,"XF","air",1800,900,NA,NA,2700,2021-07-26 22:00:00,2021,4,3.80483333333333,4.54542857142857,0,0,0.740595238095238,0,3.80483333333333
"368","otc",NA,2021,2021-07-26,"night","SC","ten","flower","in",NA,NA,NA,22:02:00,22:34:00,22:49:00,1,0,NA,"CW2",NA,NA,NA,"CW",NA,NA,"SC_148_210726_8212021_09.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210726",NA,8212021,NA,9,148,NA,"C","207",1920,900,NA,NA,2820,2021-07-26 23:00:00,2021,5,3.234,3.972,0,0,0.738,0,3.972
"369","otc",NA,2021,2021-07-16,"day","GNA","agg","flower","out",NA,NA,NA,09:04:00,09:34:00,09:49:00,1,0,NA,"DRC3",8.3,NA,NA,"CW",NA,NA,"GNA_1_210716_7182021_13.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210716",NA,7182021,NA,13,1,NA,"XJ","15",1800,900,NA,NA,2700,2021-07-16 10:00:00,2021,16,29.1756666666667,38.2674285714286,18600.1,19977.9,9.09176190476191,1377.8,29.1756666666667
"370","otc",NA,2021,2021-07-16,"day","GNA","agg","flower","in",NA,NA,NA,09:07:00,09:37:00,09:52:00,1,0,NA,"DRC10",7.2,NA,NA,"CW",NA,NA,"GNA_2_210716_7182021_14.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210716",NA,7182021,NA,14,2,NA,"J","194",1800,900,NA,NA,2700,2021-07-16 10:00:00,2021,16,29.1756666666667,38.2674285714286,18600.1,19977.9,9.09176190476191,1377.8,38.2674285714286
"371","otc",NA,2021,2021-07-16,"day","GNA","agg","flower","out",NA,NA,NA,09:10:00,09:40:00,09:55:00,1,0,NA,"DRC9",7.9,NA,NA,"CW",NA,NA,"GNA_3_210716_7182021_15.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210716",NA,7182021,NA,15,3,NA,"XJ","150",1800,900,NA,NA,2700,2021-07-16 10:00:00,2021,16,29.1756666666667,38.2674285714286,18600.1,19977.9,9.09176190476191,1377.8,29.1756666666667
"372","otc",NA,2021,2021-07-16,"day","GNA","air","air","out",NA,NA,NA,09:13:00,09:43:00,09:58:00,NA,NA,NA,"DRC1",NA,NA,NA,"CW",NA,NA,"GNA_5_210716_7182021_16.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210716",NA,7182021,NA,16,5,NA,"XJ","air",1800,900,NA,NA,2700,2021-07-16 10:00:00,2021,16,29.1756666666667,38.2674285714286,18600.1,19977.9,9.09176190476191,1377.8,29.1756666666667
"373","otc",NA,2021,2021-07-16,"day","GNA","agg","flower","in",NA,NA,NA,09:15:00,09:45:00,10:00:00,1,0,NA,"CW1",5.9,NA,NA,"CW",NA,NA,"GNA_4__210716_7182021_18.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210716",NA,7182021,NA,18,4,NA,"J","11",1800,900,NA,NA,2700,2021-07-16 10:00:00,2021,16,29.1756666666667,38.2674285714286,18600.1,19977.9,9.09176190476191,1377.8,38.2674285714286
"374","otc",NA,2021,2021-07-16,"day","GNA","agg","flower","out",NA,NA,NA,09:38:00,10:08:00,10:25:00,1,0,NA,"DRC3",4.1,NA,NA,"CW",NA,NA,"GNA_6__210716_7182021_19.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210716",NA,7182021,NA,19,6,NA,"XK","158",1800,1020,NA,NA,2820,2021-07-16 10:00:00,2021,16,29.1756666666667,38.2674285714286,18600.1,19977.9,9.09176190476191,1377.8,29.1756666666667
"375","otc",NA,2021,2021-07-16,"day","GNA","agg","flower","in",NA,NA,NA,09:46:00,10:16:00,10:31:00,1,0,NA,"DRC10",6.9,NA,NA,"CW",NA,NA,"GNA_7_210716_7192021_02.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210716",NA,7192021,NA,2,7,NA,"K","1",1800,900,NA,NA,2700,2021-07-16 10:00:00,2021,16,29.1756666666667,38.2674285714286,18600.1,19977.9,9.09176190476191,1377.8,38.2674285714286
"376","otc",NA,2021,2021-07-16,"day","GNA","agg","flower","out",NA,NA,NA,09:48:00,10:18:00,10:33:00,1,0,NA,"DRC9",8.1,NA,NA,"CW",NA,NA,"GNA_9_210716_7192021_04.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210716",NA,7192021,NA,4,9,NA,"XK","616",1800,900,NA,NA,2700,2021-07-16 10:00:00,2021,16,29.1756666666667,38.2674285714286,18600.1,19977.9,9.09176190476191,1377.8,29.1756666666667
"377","otc",NA,2021,2021-07-16,"day","GNA","agg","flower","in",NA,NA,NA,09:51:00,10:21:00,10:36:00,1,0,NA,"CW1",6.3,NA,NA,"CW",NA,NA,"GNA_8_210716_7192021_05.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210716",NA,7192021,NA,5,8,NA,"K","81",1800,900,NA,NA,2700,2021-07-16 10:00:00,2021,16,29.1756666666667,38.2674285714286,18600.1,19977.9,9.09176190476191,1377.8,38.2674285714286
"378","otc",NA,2021,2021-07-16,"day","GNA","agg","flower","out",NA,NA,NA,10:10:00,10:40:00,10:56:00,1,0,NA,"DRC3",14.1,NA,NA,"CW",NA,NA,"GNA_11_210716_7192021_06.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210716",NA,7192021,NA,6,11,NA,"XM","118",1800,960,NA,NA,2760,2021-07-16 11:00:00,2021,17,23.6836666666667,29.0377142857143,10333.4,7922.25,5.35404761904762,-2411.15,23.6836666666667
"379","otc",NA,2021,2021-07-16,"day","GNA","agg","flower","in",NA,NA,NA,10:12:00,10:42:00,10:57:00,1,0,NA,"DRC9",7.5,NA,NA,"CW",NA,NA,"GNA_12_210716_7192021_07.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210716",NA,7192021,NA,7,12,NA,"M","181",1800,900,NA,NA,2700,2021-07-16 11:00:00,2021,17,23.6836666666667,29.0377142857143,10333.4,7922.25,5.35404761904762,-2411.15,29.0377142857143
"380","otc",NA,2021,2021-07-16,"day","GNA","agg","flower","out",NA,NA,NA,10:14:00,10:44:00,11:00:00,1,0,NA,"CW1",12.4,NA,NA,"CW",NA,NA,"GNA_13_210716_7192021_08.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210716",NA,7192021,NA,8,13,NA,"XM","758",1800,960,NA,NA,2760,2021-07-16 11:00:00,2021,17,23.6836666666667,29.0377142857143,10333.4,7922.25,5.35404761904762,-2411.15,23.6836666666667
"381","otc",NA,2021,2021-07-16,"day","GNA","agg","flower","in",NA,NA,NA,10:24:00,10:55:00,11:14:00,1,0,NA,"DRC10",5.9,NA,NA,"CW",NA,NA,"GNA_14_210716_7192021_09.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210716",NA,7192021,NA,9,14,NA,"M","25",1860,1140,NA,NA,3000,2021-07-16 11:00:00,2021,17,23.6836666666667,29.0377142857143,10333.4,7922.25,5.35404761904762,-2411.15,29.0377142857143
"382","otc",NA,2021,2021-07-16,"day","GNA","agg","flower","in",NA,NA,NA,10:50:00,11:20:00,11:35:00,1,0,NA,"CW1",6.3,NA,"maybe fell out while pumping last 2 minutes?","CW",NA,NA,"GNA_10_210716_7192021_10.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210716",NA,7192021,NA,10,10,NA,"R","119",1800,900,NA,NA,2700,2021-07-16 11:00:00,2021,17,23.6836666666667,29.0377142857143,10333.4,7922.25,5.35404761904762,-2411.15,29.0377142857143
"383","otc",NA,2021,2021-07-16,"day","GNA","agg","flower","out",NA,NA,NA,10:51:00,11:23:00,11:38:00,1,0,NA,"DRC3",9.9,NA,NA,"CW",NA,NA,"GNA_15_210716_7192021_11.qgd",NA,NA,"otc",NA,NA,NA,NA,NA,NA,"210716",NA,7192021,NA,11,15,NA,"XR","117",1920,900,NA,NA,2820,2021-07-16 11:00:00,2021,17,23.6836666666667,29.0377142857143,10333.4,7922.25,5.35404761904762,-2411.15,23.6836666666667
