name,class,mean,max,match.var,match,RT.var,RT,filter_RT,filter_match,filter_contaminant,filter_area,filter_ambient_ratio,ambient_ratio,filters_passed,filter_final
"2,3,3-Trimethyl-2-(4-methylpentanoyl)-cyclopentanone",,4498,274367,NA,0.74,NA,13,OK,Low,OK,Low,OK,Inf,3,FALSE
"2,4-Octanedione",,5244,273971,0.0032,0.75,1.12E-04,4.4075,OK,Low,OK,Low,OK,Inf,3,FALSE
"2,4-Pentanedione, 3-methyl-",,300,18326,NA,0.73,NA,5.28,OK,Low,OK,Low,OK,Inf,3,FALSE
"2,4,6-Heptanetrione",,1903,116059,NA,0.8,NA,9.602,OK,OK,OK,Low,OK,Inf,4,FALSE
"2,4,6-Trimethyl-1,6-heptadien-4-ol",,0,0,NA,0.76,NA,7.045,OK,Low,OK,Low,AmRatioFail,0.00,2,FALSE
"2,5-Dioxabicyclo[2.2.2]octane-3,6-diol, 1,3,4,6-tetramethyl-",,3552,216644,NA,0.83,NA,9.596,OK,OK,OK,Low,OK,Inf,4,FALSE
"2,5-exo,exo-protoadamanediol",,7231,441086,NA,0.72,NA,13.667,OK,Low,OK,Low,OK,Inf,3,FALSE
"2,5-Hexanedione, 3,4-dimethyl-",,3675,224172,0.00125,0.775,0.163592,9.312,OK,Low,OK,Low,AmRatioFail,0.07,2,FALSE
"2H-Azepin-2-one, 5-(1,1-dimethylethyl)hexahydro-",,325,19843,NA,0.7,NA,14.948,OK,Low,OK,Low,OK,Inf,3,FALSE
"2H-Inden-2-one, 1,4,5,6,7,7a-hexahydro-7a-methyl-, (S)-",,3035,185162,NA,0.79,NA,13.676,OK,Low,OK,Low,OK,Inf,3,FALSE
"2H-Pyran-2,5-diol, tetrahydro-, diacetate",,1094,66753,NA,0.79,NA,10.149,OK,Low,OK,Low,OK,Inf,3,FALSE
"2H-Tetrazole, 2-methyl-",,1107,67547,NA,0.81,NA,8.503,OK,OK,OK,Low,OK,Inf,4,FALSE
"3-(Hydroxyphenylmethyl)-2,2,3-trimethyloctan-4-one",,5317,230116,1.33E-04,0.7,2.43E-05,12.811,OK,Low,OK,Low,AmRatioFail,0.24,2,FALSE
3-(Methylthio)-2-butanone,,2321,141593,NA,0.82,NA,1.955,Low,OK,OK,Low,OK,Inf,3,FALSE
3-Acetonylcycloheptanone,,4167,150362,8.00E-04,0.75,5.00E-07,13.0055,OK,Low,OK,Low,OK,Inf,3,FALSE
3-Acetoxydodecane,,12837,481619,0.002106666667,0.77,2.0372883,9.8435,OK,Low,OK,Low,AmRatioFail,0.24,2,FALSE
"3-Amino-2,4-dimethylpentane",,6088,371375,NA,0.76,NA,3.143,Low,Low,OK,Low,OK,Inf,2,FALSE
"3-Buten-2-one, 1,1,1-trifluoro-4-hydroxy-4-phenyl-",,25552,1558646,NA,0.75,NA,12.981,OK,Low,OK,Low,OK,Inf,3,FALSE
"3-Butenoic acid, 3-methyl-, methyl ester",,2809,171319,NA,0.7,NA,8.975,OK,Low,OK,Low,OK,Inf,3,FALSE
"3-Chloropropionic acid, 4-hexadecyl ester",,24446,693789,0.001091666667,0.795,3.982514917,17.23,High,Low,OK,Low,AmRatioFail,0.56,1,FALSE
"3-Chloropropionic acid, heptadecyl ester",,29957,674056,4.30E-04,0.77,0.5593157,18.959,High,Low,OK,Low,OK,Inf,2,FALSE
"3-Chlropropionic acid, nonyl ester",,633,38618,NA,0.72,NA,9.71,OK,Low,OK,Low,OK,Inf,3,FALSE
"3-Decen-2-one, 3-methyl-",,1288,78591,NA,0.73,NA,13.005,OK,Low,OK,Low,OK,Inf,3,FALSE
"3-Deoxy-L-ribose-2,5-dibenzoate",,12771,193559,0.001054444444,0.77,0.3275617778,13.437,OK,Low,OK,Low,OK,3.61,3,FALSE
3-Ethyl-3-methylheptadecane,,13702,248626,7.47E-04,0.765,0.7178566667,17.826,High,Low,OK,Low,OK,Inf,2,FALSE
3-Heptadecanone,,32180,647221,0.001427272727,0.825,2.09E-05,7.509,OK,OK,OK,Low,AmRatioFail,0.22,3,FALSE
3-Hexadecanol,,56804,2690700,0.003094444444,0.82,2.51E-05,19.097,High,OK,OK,Low,OK,3.95,3,FALSE
"3-Hexene-2,5-diol",,5665,137925,0.002625,0.795,4.43E-05,3.9085,Low,Low,OK,Low,AmRatioFail,0.60,1,FALSE
3-Mercaptohexyl acetate,,7128,434830,NA,0.77,NA,3.979,Low,Low,OK,Low,OK,Inf,2,FALSE
3-Methyl-2-butylisothiocyanate,,2883,175865,NA,0.74,NA,3.064,Low,Low,OK,Low,OK,Inf,2,FALSE
"3-Methyl-4-(phenylthio)-2-prop-2-enyl-2,5-dihydrothiophene 1,1-dioxide",,401,24440,NA,0.71,NA,5.87,OK,Low,OK,Low,OK,Inf,3,FALSE
3-Methyl-4-propenyl-oxetan-2-one,,3519,101622,0.001733333333,0.78,8.00E-04,2.481,Low,Low,OK,Low,OK,Inf,2,FALSE
"3-Octen-2-ol, (E)-",,1696,103484,NA,0.8,NA,5.169,OK,OK,OK,Low,OK,Inf,4,FALSE
3-Octen-2-one,,47394,535312,0.005527777778,0.88,4.00E-05,8.971,OK,OK,OK,Low,OK,5.96,4,FALSE
3-Oxo-4-phenylbutyronitrile,,14160,424284,0.001433333333,0.88,9.33E-06,12.239,OK,OK,OK,Low,OK,Inf,4,FALSE
"3-Pentanethiol, 3-methyl-",,8452,515590,NA,0.77,NA,3.998,Low,Low,OK,Low,OK,Inf,2,FALSE
"3-Undecene, 5-methyl-",,8090,459395,5.00E-05,0.805,3.527168,8.567,OK,OK,OK,Low,OK,Inf,4,FALSE
3(2H)-Benzofuranone,,2870,175065,NA,0.84,NA,11.738,OK,OK,OK,Low,OK,Inf,4,FALSE
"3,3-Diethyltridecane",,26940,688681,7.48E-04,0.81,5.19E-05,17.464,High,OK,OK,Low,AmRatioFail,0.78,2,FALSE
"3,5-Dimethyldihydropyran-2,6-dione",,5914,173288,2.33E-04,0.81,1.12E-04,8.508,OK,OK,OK,Low,OK,Inf,4,FALSE
"3,5-Hexadien-2-ol",,1221,41644,0.00125,0.785,0.0057245,3.9675,Low,Low,OK,Low,OK,Inf,2,FALSE
"3,7-Dimethyloctyl acetate",,8888,489316,5.00E-05,0.715,22.137858,19.982,High,Low,OK,Low,OK,Inf,2,FALSE
"3.alpha.,7.beta.-Dihydroxy-5.beta.,6.beta.-epoxycholestane",,12024,733472,NA,0.73,NA,20.071,High,Low,OK,Low,OK,Inf,2,FALSE
4-Chloro-3-n-hexyltetrahydropyran,,1832,111740,NA,0.75,NA,11.467,OK,Low,OK,Low,OK,Inf,3,FALSE
"4-Cyclopentene-1,3-dione, 4-phenyl-",,30372,1629758,4.50E-04,0.725,2.21E-04,16.8505,High,Low,OK,Low,OK,Inf,2,FALSE
"4-Decenal, (E)-",,11993,266393,0.00217,0.8,0.1674257,11.469,OK,OK,OK,Low,AmRatioFail,1.15,3,FALSE
"4-Ethylbenzoic acid, cyclohexyl ester",,590,36001,NA,0.7,NA,7.102,OK,Low,OK,Low,OK,Inf,3,FALSE
"4-Heptenoic acid, methyl ester, (E)-",,1590,96981,NA,0.78,NA,5.173,OK,Low,OK,Low,OK,Inf,3,FALSE
"4-Hexen-1-ol, 6-(2,6,6-trimethyl-1-cyclohexenyl)-4-methyl-, (E)-",,57698,1384158,7.00E-05,0.74,0.0063648,19.465,High,Low,OK,Low,OK,Inf,2,FALSE
"4-Hexen-3-ol, 2,5-dimethyl-",,1378,84087,NA,0.74,NA,10.837,OK,Low,OK,Low,OK,Inf,3,FALSE
"4-Hexenoic acid, methyl ester",,512,31217,NA,0.81,NA,7.094,OK,OK,OK,Low,OK,Inf,4,FALSE
4-Methyl-E-9-octadecene,,30717,1392667,2.00E-04,0.72,4.05E-05,21.8925,High,Low,OK,Low,OK,Inf,2,FALSE
4-Methyloctanoic acid,,14379,498556,0.001491666667,0.79,3.379627333,10.0185,OK,Low,OK,Low,OK,Inf,3,FALSE
"4-Penten-2-one, 3-methyl-",,1093,66651,NA,0.84,NA,3.926,Low,OK,OK,Low,OK,Inf,3,FALSE
"4-Penten-2-one, 4-methyl-",,887,54085,0.00605,0.805,2.2155125,2.8875,Low,OK,OK,Low,AmRatioFail,0.04,2,FALSE
4-Phenyldibenzofuran,,41329,1042231,0.001633333333,0.86,2.33E-06,22.396,High,OK,OK,Low,OK,Inf,3,FALSE
"4,6,6-Trimethyl-bicyclo[3.1.1]heptan-2-ol",,17937,1068498,8.00E-04,0.73,24.0055205,17.1695,High,Low,OK,Low,OK,Inf,2,FALSE
5-(2-Aminopropyl)-2-methylphenol,,250,15275,NA,0.72,NA,0.327,Low,Low,OK,Low,OK,Inf,2,FALSE
5-Cyclohexyl-1-pentene,,6702,408834,NA,0.81,NA,12.658,OK,OK,OK,Low,OK,Inf,4,FALSE
"5-Isopropyl-6-methyl-hepta-3,5-dien-2-ol",,5515,336400,NA,0.77,NA,16.478,High,Low,OK,Low,OK,Inf,2,FALSE
5-Methyl-2-hexanone oxime,,769,46923,NA,0.76,NA,8.296,OK,Low,OK,Low,OK,Inf,3,FALSE
"5-Methyl-4,5-dihydroisoxazole-5-carboxylic acid, methyl ester",,15038,363569,8.14E-04,0.86,1.07E-04,9.625,OK,OK,OK,Low,AmRatioFail,0.90,3,FALSE
"5-Tetradecene, (E)-",,1806,110176,NA,0.88,NA,12.833,OK,OK,OK,Low,OK,Inf,4,FALSE
"5-Undecene, 3-methyl-, (E)-",,10677,272627,7.00E-04,0.79,27.70620033,6.129,OK,Low,OK,Low,OK,Inf,3,FALSE
"5-Undecene, 8-methyl-, (E)-",,14731,829235,0.00125,0.805,0.0718205,6.1725,OK,OK,OK,Low,OK,Inf,4,FALSE
"5,5-Dibutylnonane",,11884,417889,0.003866666667,0.83,0.18969225,16.372,High,OK,OK,Low,AmRatioFail,0.35,2,FALSE
"5,5-Diethyltridecane",,1110,67720,NA,0.81,NA,15.45,High,OK,OK,Low,OK,Inf,3,FALSE
"5.alpha.-Pregnan-20-one, 3.beta.,11.alpha.,12.beta.-trihydroxy-",,63128,3850790,NA,0.73,NA,20.628,High,Low,OK,OK,OK,Inf,3,FALSE
5H-1-Pyrindine,,2034,124078,NA,0.75,NA,12.97,OK,Low,OK,Low,OK,Inf,3,FALSE
6-epi-shyobunol,,8135,398564,0.0072,0.77,0.36125,15.329,High,Low,OK,Low,OK,Inf,2,FALSE
6-exo-Methyl-5-endo-norbornenol,,4957,200485,2.33E-04,0.75,1.21E-04,6.93,OK,Low,OK,Low,OK,Inf,3,FALSE
"6-Hepten-2-ol, 4-methylene-",,3689,135466,0.002533333333,0.76,0.013573,2.475,Low,Low,OK,Low,OK,Inf,2,FALSE
6-Oxa-bicyclo[3.1.0]hexan-3-one,,12093,190539,0.001098214286,0.83,0.003695142857,6.974,OK,OK,OK,Low,OK,Inf,4,FALSE
6-Pentadecanol,,706,43075,NA,0.74,NA,7.575,OK,Low,OK,Low,OK,Inf,3,FALSE
"6,6,7-Trimethyl-octane-2,5-dione",,5581,340435,NA,0.79,NA,9.593,OK,Low,OK,Low,OK,Inf,3,FALSE
"7-Ethyl-trans-3a,cis-5a,trans-9a,cis-9b-perhydro-3a,trans-7,9a-trimethyl-1H-cyclopenta(a)naphthalen-3-one 2,4-dinitrophenylhydr",,338661,8639182,0,0.71,0.01026776667,20.205,High,Low,OK,OK,OK,Inf,3,FALSE
"7-Heptadecene, 1-chloro-",,28554,1713870,0.002433333333,0.72,10.33330233,15.926,High,Low,OK,Low,AmRatioFail,0.46,1,FALSE
7-Oxabicyclo[4.1.0]heptane,,2464,135391,0.008033333333,0.86,2.860305333,5.737,OK,OK,OK,Low,AmRatioFail,0.50,3,FALSE
"8-Nonenoic acid, methyl ester",,6930,422744,NA,0.71,NA,11.455,OK,Low,OK,Low,OK,Inf,3,FALSE
8-Octadecenal,,20884,1200349,0.00605,0.785,2.88E-04,13.097,OK,Low,OK,Low,OK,Inf,3,FALSE
8-Oxabicyclo[5.1.0]octane,,311,18959,NA,0.78,NA,5.561,OK,Low,OK,Low,OK,Inf,3,FALSE
9-Hexadecenoic acid,,3944,240592,NA,0.79,NA,12.503,OK,Low,OK,Low,OK,Inf,3,FALSE
"9-Octadecenamide, (Z)-",,2049,67000,9.00E-04,0.77,1.73E-05,13.716,OK,Low,OK,Low,AmRatioFail,0.95,2,FALSE
9-Octadecenoic acid,,12251,747312,NA,0.81,NA,22.302,High,OK,OK,Low,OK,Inf,3,FALSE
"9-Oxabicyclo[3.3.1]nonane, 3-acetoxy-2-(tetrahydropyran-2-yloxy)-",,1591,97038,NA,0.78,NA,10.397,OK,Low,OK,Low,OK,Inf,3,FALSE
"9,10-ethanoanthracene-9,10-dimethanol, dodecahydro-",,88180,3869379,6.67E-05,0.71,2.77E-05,18.738,High,Low,OK,OK,AmRatioFail,0.86,2,FALSE
"9,9-Dimethoxybicyclo[3.3.1]nona-2,4-dione",,1857,61188,4.50E-04,0.745,0.256328,14.374,OK,Low,OK,Low,OK,Inf,3,FALSE
"Acetic acid, 10,13-dimethyl-17-(1-methyl-4-oxobutyl)-12-oxohexadecahydro-cyclopenta[a]phenanthren-3-yl ester",,57494,1981636,5.00E-05,0.725,2.00E-06,19.014,High,Low,OK,Low,OK,Inf,2,FALSE
Acetophenone,,210203,6431682,1.26E-04,0.92,4.82E-05,9.469,OK,OK,OK,OK,AmRatioFail,1.66,4,FALSE
"Acetophenone, 2-chloro-",,14972,799799,0.01003333333,0.83,0.823593,13.441,OK,OK,OK,Low,OK,Inf,4,FALSE
"Acetoxyacetic acid, heptadecyl ester",,5691,347167,NA,0.76,NA,16.707,High,Low,OK,Low,OK,Inf,2,FALSE
"Acetoxyacetic acid, nonyl ester",,4849,143139,0.001091666667,0.765,1.09E-05,10.482,OK,Low,OK,Low,AmRatioFail,0.30,2,FALSE
"Alanine, N-(2-methylbutyl)-",,8989,308953,4.50E-04,0.825,5.00E-07,9.8815,OK,OK,OK,Low,OK,Inf,4,FALSE
"Androstan-17-one, 3-ethyl-3-hydroxy-, (5.alpha.)-",,2917,177940,NA,0.82,NA,17.034,High,OK,OK,Low,OK,Inf,3,FALSE
"Aziridine, 1-(2-buten-2-yl)-",,1434,87444,NA,0.78,NA,8.499,OK,Low,OK,Low,OK,Inf,3,FALSE
"Benzene, 1-methyl-2-nitroso-",,1434,87473,NA,0.76,NA,9.079,OK,Low,OK,Low,OK,Inf,3,FALSE
"Benzene, 1-methyl-3-(1-methylethyl)-",,542232,7011935,0.005725,0.94,0.85858375,8.765,OK,OK,OK,OK,OK,Inf,5,FALSE
"Benzene, 1,1'-(1,3-propanediyl)bis-",,3165,193059,NA,0.75,NA,17.578,High,Low,OK,Low,OK,Inf,2,FALSE
"Benzene, 1,2,3,5-tetramethyl-",,3838,181062,0.009433333333,0.84,1.26E-04,10.282,OK,OK,OK,Low,AmRatioFail,0.17,3,FALSE
"Benzeneacetic acid, 10-undecenyl ester",,2345,143061,NA,0.81,NA,12.244,OK,OK,OK,Low,OK,Inf,4,FALSE
"Benzeneacetic acid, 2-methylpropyl ester",,5194,316849,NA,0.8,NA,12.263,OK,OK,OK,Low,OK,Inf,4,FALSE
"Benzeneacetic acid, heptyl ester",,34944,775019,1.16E-04,0.79,0.002676072727,4.183,OK,Low,OK,Low,AmRatioFail,0.60,2,FALSE
"Benzenemethanol, .alpha.-(1-aminoethyl)-",,315,19207,NA,0.75,NA,1.236,Low,Low,OK,Low,OK,Inf,2,FALSE
"Benzenepropanoic acid, 10-undecenyl ester",,5057,308504,NA,0.72,NA,10.909,OK,Low,OK,Low,OK,Inf,3,FALSE
"Benzoic acid, 2,4-dichloro-",,11732,353160,0.009433333333,0.84,5.41E-04,15.921,High,OK,OK,Low,OK,Inf,3,FALSE
"Benzoic acid, 3-methylphenyl ester",,4369,266537,NA,0.89,NA,18.483,High,OK,OK,Low,OK,Inf,3,FALSE
"Benzoic acid, 4-tert-butyl-, octadecyl ester",,18195,630665,3.33E-05,0.73,2.43E-05,15.492,High,Low,OK,Low,OK,Inf,2,FALSE
"Bicyclo[2.2.1]-2,5-heptadiene-2,3-dicarboxylic acid",,4001,244061,NA,0.7,NA,14.876,OK,Low,OK,Low,OK,Inf,3,FALSE
"Bicyclo[2.2.1]heptan-2-ol, 1,3,3-trimethyl-, (1R-endo)-",,12469,760619,NA,0.76,NA,14.311,OK,Low,OK,Low,OK,Inf,3,FALSE
"Bicyclo[3.1.0]hexan-2-ol, 2-methyl-5-(1-methylethyl)-, (1.alpha.,2.beta.,5.alpha.)-",,7195,242008,3.33E-05,0.8,3.03E-05,8.154,OK,OK,OK,Low,OK,Inf,4,FALSE
"Bicyclo[3.1.1]heptan-3-one, 2,6,6-trimethyl-, (1.alpha.,2.alpha.,5.alpha.)-",,2971,181231,NA,0.81,NA,11.471,OK,OK,OK,Low,OK,Inf,4,FALSE
"Bicyclo[4.2.0]octa-1,3,5-triene",,9024,550482,NA,0.75,NA,6.371,OK,Low,OK,Low,OK,Inf,3,FALSE
"Bicyclo[5.2.0]nonane, 4-methylene-2,8,8-trimethyl-2-vinyl-",,961,58628,NA,0.74,NA,14.908,OK,Low,OK,Low,OK,Inf,3,FALSE
"Bicyclo[7.2.0]undec-4-ene, 4,11,11-trimethyl-8-methylene-",,73224,2879774,3.58E-04,0.845,0.9624336667,16.762,High,OK,OK,Low,OK,Inf,3,FALSE
Bis[di(trimethylsiloxy)phenylsiloxy]trimethylsiloxyphenylsiloxane,,37381,2280254,NA,0.76,NA,21.219,High,Low,OK,Low,OK,Inf,2,FALSE
"Bromoacetic acid, decyl ester",,4438,270696,NA,0.79,NA,19.46,High,Low,OK,Low,OK,Inf,2,FALSE
"Butane, 1,2-dichloro-2-methyl-",,8220,467388,5.00E-05,0.805,13.447298,6.752,OK,OK,OK,Low,OK,Inf,4,FALSE
"Butane, 2-(ethenyloxy)-2-methyl-",,5843,188120,0.0023,0.79,5.47E-05,5.214,OK,Low,OK,Low,AmRatioFail,1.00,2,FALSE
"Butane, 2-bromo-2,3-dimethyl-",,10324,320719,8.00E-04,0.8,1.45E-04,9.6025,OK,OK,OK,Low,OK,Inf,4,FALSE
"Butanoic acid, 3-hydroxy-3-methyl-",,2913,177712,NA,0.77,NA,4.418,OK,Low,OK,Low,OK,Inf,3,FALSE
"Carbamic acid, N-[1,1-bis(trifluoromethyl)ethyl]-, 4-(1,1,3,3-tetramethylbutyl)phenyl ester",,5921,307736,0.0032,0.78,8.00E-06,18.64,High,Low,OK,Low,OK,Inf,2,FALSE
"Carbonic acid, allyl octadecyl ester",,106068,6470155,NA,0.9,NA,21.047,High,OK,OK,OK,OK,Inf,4,FALSE
"Carbonic acid, dihexyl ester",,4715,287595,NA,0.75,NA,9.637,OK,Low,OK,Low,OK,Inf,3,FALSE
"Carbonic acid, dodecyl vinyl ester",,8010,379215,2.00E-04,0.87,0,9.27,OK,OK,OK,Low,OK,Inf,4,FALSE
"Carbonic acid, ethyl heptadecyl ester",,5739,350105,NA,0.75,NA,18.955,High,Low,OK,Low,OK,Inf,2,FALSE
"Carbonic acid, ethyl heptyl ester",,5390,328785,NA,0.81,NA,4.173,OK,OK,OK,Low,OK,Inf,4,FALSE
"Carbonic acid, methyl tetradecyl ester",,14616,574332,0.0052,0.8,0.001566333333,15.983,High,OK,OK,Low,OK,Inf,3,FALSE
cis-3-Hexenyl cis-3-hexenoate,,5992,127475,0.00278,0.88,3.67E-05,14.143,OK,OK,OK,Low,OK,Inf,4,FALSE
cis-9-Tetradecen-1-ol,,6449,249019,5.00E-05,0.815,8.00E-06,12.656,OK,OK,OK,Low,OK,Inf,4,FALSE
"cis-anti-trans-Tricyclo[7.3.0.0(2,6)]dodecane",,43419,2648580,NA,0.72,NA,21.29,High,Low,OK,Low,OK,Inf,2,FALSE
"cis-p-mentha-1(7),8-dien-2-ol",,5819,188764,5.00E-05,0.845,8.00E-06,15.753,High,OK,OK,Low,OK,Inf,3,FALSE
Crotonyl isothiocyanate,,3480,141772,0.01125,0.845,0.008712,3.467,Low,OK,OK,Low,OK,Inf,3,FALSE
Cyclobutanol,,7935,396705,0,0.84,5.00E-05,9.886,OK,OK,OK,Low,OK,Inf,4,FALSE
"Cyclobutanol, 2-ethyl-",,13738,488240,0,0.84,1.44E-04,3.1085,Low,OK,OK,Low,OK,Inf,3,FALSE
"Cyclodecene, 1-methyl-",,4755,290078,NA,0.78,NA,12.66,OK,Low,OK,Low,OK,Inf,3,FALSE
Cyclododecane,,100257,1019860,6.54E-04,0.94,0.5883916556,15.2705,High,OK,OK,Low,OK,12.26,3,FALSE
"Cyclohexanamine, N-(benzoyloxy)-",,84364,5146202,9.33E-04,0.83,0.002597333333,11.062,OK,OK,OK,OK,AmRatioFail,0.18,4,FALSE
"Cyclohexane, (1-methylethyl)-",,30898,852892,3.33E-05,0.85,9.23E-05,5.347,OK,OK,OK,Low,OK,Inf,4,FALSE
"Cyclohexane, 1-methylene-4-(1-methylethenyl)-",,1272,77616,NA,0.79,NA,9.334,OK,Low,OK,Low,OK,Inf,3,FALSE
"Cyclohexane, 1,2,4,5-tetraethyl-",,2542,155078,NA,0.72,NA,17.775,High,Low,OK,Low,OK,Inf,2,FALSE
"Cyclohexane, 2-propyl-1,1,3-trimethyl-",,1656,101017,NA,0.79,NA,11.936,OK,Low,OK,Low,OK,Inf,3,FALSE
"Cyclohexanecarboxylic acid, 3,5-difluorophenyl ester",,1572,95871,NA,0.72,NA,8.943,OK,Low,OK,Low,OK,Inf,3,FALSE
"Cyclohexanol, 2-methyl-5-(1-methylethenyl)-, (1.alpha.,2.beta.,5.alpha.)-",,2236,136418,NA,0.7,NA,13.36,OK,Low,OK,Low,OK,Inf,3,FALSE
"Cyclohexanol, 3,3,5-trimethyl-, cis-",,11377,572286,0.0013,0.75,0.008832333333,9.226,OK,Low,OK,Low,OK,Inf,3,FALSE
"Cyclohexanone, 2,3,3-trimethyl-2-(3-methylbutyl)-",,662,40370,NA,0.76,NA,14.935,OK,Low,OK,Low,OK,Inf,3,FALSE
"Cyclohexene, 4-[(1E)-1,5-dimethyl-1,4-hexadien-1-yl]-1-methyl-",,6778,388089,0.00245,0.875,3.20E-05,16.218,High,OK,OK,Low,OK,Inf,3,FALSE
"Cyclohexene, 6-(methoxymethoxy)-1-nitro-, (R)-",,9403,573602,NA,0.71,NA,11.921,OK,Low,OK,Low,OK,Inf,3,FALSE
"Cyclopenta[a,d]cycloocten-5-one, 1,2,3,3a,4,5,6,8,9,9a,10,10a-dodecahydro-7-(1-methylethyl)-1,9a-dimethyl-4-methylene",,203437,3409686,2.29E-04,0.75,0.2901759286,20.6315,High,Low,OK,OK,AmRatioFail,1.90,2,FALSE
"Cyclopentanone, 3,3,4-trimethyl-4-(4-methylphenyl)-",,75702,3002285,5.00E-05,0.705,3.20E-05,19.926,High,Low,OK,OK,OK,Inf,3,FALSE
"Cyclopropane, 1-methyl-1-(1-methylethyl)-2-nonyl-",,5785,352911,NA,0.78,NA,16.645,High,Low,OK,Low,OK,Inf,2,FALSE
"Cyclopropane, 1-methyl-2-(1-methylpentyl)-",,2623,159998,NA,0.87,NA,5.975,OK,OK,OK,Low,OK,Inf,4,FALSE
"Cyclopropane, ethyl-",,5011,305678,NA,0.77,NA,8.625,OK,Low,OK,Low,OK,Inf,3,FALSE
"d-Norandrostane (5.alpha.,14.alpha.)",,37960,2315565,NA,0.71,NA,20.538,High,Low,OK,Low,OK,Inf,2,FALSE
D-Verbenone,,923,56305,NA,0.76,NA,11.775,OK,Low,OK,Low,OK,Inf,3,FALSE
"Decane, 5-propyl-",,10413,595264,8.00E-04,0.89,2.45E-05,12.9575,OK,OK,OK,Low,OK,Inf,4,FALSE
"Decane, 5,6-dipropyl-",,7541,251642,3.33E-05,0.89,1.90E-05,15.686,High,OK,OK,Low,AmRatioFail,0.94,2,FALSE
Decyl trifluoroacetate,,744,45411,NA,0.83,NA,19.468,High,OK,OK,Low,OK,Inf,3,FALSE
Diethylene glycol dibenzoate,,126794,7734459,NA,0.75,NA,20.405,High,Low,OK,OK,OK,Inf,3,FALSE
Dihydrotestosterone 3-formate-17-benzoate,,90666,1253057,5.41E-04,0.79,2.41E-05,19.364,High,Low,OK,Low,AmRatioFail,0.36,1,FALSE
"Dimethylmalonic acid, monochloride, 2-octyl ester",,103851,3487854,0,0.72,1.84E-04,6.544,OK,Low,OK,OK,OK,Inf,4,FALSE
"dl-3-Aminoisobutyric acid, N-methyl-, methyl ester",,355,21671,NA,0.72,NA,1.282,Low,Low,OK,Low,OK,Inf,2,FALSE
"Docosa-2,6,10,14,18-pentaen-22-al, 2,6,10,15,18-pentamethyl-, all-trans",,57968,2155760,0.003233333333,0.79,4.80E-05,22.054,High,Low,OK,Low,OK,Inf,2,FALSE
Docosyl methyl ether,,25556,1558936,NA,0.75,NA,21.888,High,Low,OK,Low,OK,Inf,2,FALSE
Docosyl octyl ether,,810,49407,NA,0.84,NA,16.033,High,OK,OK,Low,OK,Inf,3,FALSE
Docosyl pentafluoropropionate,,55850,3029044,0.0021,0.82,0.901579,21.896,High,OK,OK,OK,OK,4.05,4,FALSE
"Dodecane, 3-cyclohexyl-",,14025,855517,NA,0.73,NA,18.675,High,Low,OK,Low,OK,Inf,2,FALSE
Dodecyl heptyl ether,,14230,461090,4.50E-04,0.895,9.80E-05,11.71,OK,OK,OK,Low,OK,Inf,4,FALSE
Dodecyl propyl ether,,2442,97773,4.50E-04,0.785,5.978882,12.22,OK,Low,OK,Low,OK,Inf,3,FALSE
"E-11,13-Tetradecadienal",,3706,226087,NA,0.84,NA,16.247,High,OK,OK,Low,OK,Inf,3,FALSE
E-6-Octadecen-1-ol acetate,,44901,1447831,0.001033333333,0.76,3.70E-05,20.065,High,Low,OK,Low,AmRatioFail,0.24,1,FALSE
"Eicosane, 10-methyl-",,5790,255301,8.00E-04,0.9,3.080162,15.554,High,OK,OK,Low,OK,Inf,3,FALSE
"Eicosanoic acid, 2-hydroxyethyl ester",,181678,1630089,8.40E-04,0.76,1.76E-05,21.842,High,Low,OK,Low,AmRatioFail,1.35,1,FALSE
"Ergost-25-ene-3,5,6,12-tetrol, (3.beta.,5.alpha.,6.beta.,12.beta.)-",,23121,869170,1.33E-04,0.75,2.43E-05,19.468,High,Low,OK,Low,OK,Inf,2,FALSE
"Estra-1,3,5(10)-trien-17.beta.-ol",,79605,3223933,8.00E-04,0.74,0.0788045,20.5185,High,Low,OK,OK,OK,Inf,3,FALSE
"Ethane, 1,2-bis[(4-amino-3-furazanyl)oxy]-",,2105,128424,NA,0.78,NA,5.275,OK,Low,OK,Low,OK,Inf,3,FALSE
"Ethanedioic acid, dibutyl ester",,2463,150254,NA,0.85,NA,4.805,OK,OK,OK,Low,OK,Inf,4,FALSE
"Ethanol, 2-(2-ethoxyethoxy)-",,27303,1665467,NA,0.9,NA,8.345,OK,OK,OK,Low,OK,Inf,4,FALSE
"Ethanol, 2-(2-methoxyethoxy)-",,526,32112,NA,0.71,NA,7.23,OK,Low,OK,Low,OK,Inf,3,FALSE
"Ethanol, 2-(trimethylsilyl)-",,6392,214832,6.33E-04,0.85,7.63E-04,1.936,Low,OK,OK,Low,OK,Inf,3,FALSE
"Ethanol, 2-methoxy-, carbonate (2:1)",,0,0,NA,0.81,NA,4.528,OK,OK,OK,Low,AmRatioFail,0.00,3,FALSE
"Ethanol, 2-nitro-, propionate (ester)",,54787,1237940,7.00E-04,0.87,0.006374333333,3.113,Low,OK,OK,Low,OK,Inf,3,FALSE
"Ethanone, 2-(formyloxy)-1-phenyl-",,4332,264257,NA,0.88,NA,13.429,OK,OK,OK,Low,OK,Inf,4,FALSE
